"(PDH-CSV 4.0) (Hora est. Pacífico, Sudamérica)(300)","\\JAMANRIQUE\Interfaz de red(Realtek PCIe GBE Family Controller)\Total de bytes/s","\\JAMANRIQUE\Procesador(_Total)\% de tiempo de procesador","\\JAMANRIQUE\Memoria\% de bytes confirmados en uso"
"05/01/2018 15:47:57.017","19767.584843388733","7.9726450873832562","45.488896604042708"
"05/01/2018 15:47:58.007","20304.455056243325","7.6457521163236342","45.498751347302168"
"05/01/2018 15:47:59.012","10445.453852208779","8.433639360155599","45.500998721807498"
"05/01/2018 15:48:00.016","3378.5203720138793","2.7884926461438919","45.507504871466082"
"05/01/2018 15:48:01.006","409.14585016088239","0.75263266361711434","45.491548498508415"
"05/01/2018 15:48:02.011","2444.8536364456786","3.0784110650941554","45.493402598773457"
"05/01/2018 15:48:03.015","3070.8641881915109","1.8508982183107037","45.495369039824084"
"05/01/2018 15:48:04.005","1325.426850845982","0.65421431244205852","45.494492572148907"
"05/01/2018 15:48:05.010","2933.5609608436203","2.6276579812453016","45.497886102064022"
"05/01/2018 15:48:06.015","909.88255160535482","2.2002657775955781","45.519483402725193"
"05/01/2018 15:48:07.005","923.24246860049288","0.36994294389693927","45.509887101480246"
"05/01/2018 15:48:08.010","4108.769830118199","2.919376740555546","45.505223783083544"
"05/01/2018 15:48:09.015","3309.8840325689475","2.9142174695017786","45.497459113946526"
"05/01/2018 15:48:10.004","3959.3719897097062","1.0415723716752923","45.500616670004234"
"05/01/2018 15:48:11.009","1121.4940733866924","2.4323333515107182","45.498582801199191"
"05/01/2018 15:48:12.014","1559.5686480416439","2.6121522371229444","45.504549575388559"
"05/01/2018 15:48:13.019","3825.8421433877456","0.40097257092094329","45.50398773176223"
"05/01/2018 15:48:14.009","3004.6261971734621","2.5224605942567035","45.533619389295019"
"05/01/2018 15:48:15.014","503.52097335268763","2.4334498828815887","45.506122742198905"
"05/01/2018 15:48:16.019","1604.2043918441527","0","45.500695320195675"
"05/01/2018 15:48:17.009","278.81016825255398","3.9143240377056521","45.501762825414019"
"05/01/2018 15:48:18.013","4104.1244289510632","1.7459149314548394","45.495942129170508"
"05/01/2018 15:48:19.018","1421.5206795244546","3.0782277491343657","45.497504050260758"
"05/01/2018 15:48:20.008","3043.6558409657205","0.85679053675579153","45.496953452354525"
"05/01/2018 15:48:21.013","870.75833807750359","3.3031948527604382","45.516786548662182"
"05/01/2018 15:48:22.018","1559.3220087887769","2.0447435231611299","45.510943360978487"
"05/01/2018 15:48:23.008","3730.7072705816277","3.2209189816175821","45.550441007490839"
"05/01/2018 15:48:24.012","2139.4508899445759","1.6568296758196266","45.529135886004454"
"05/01/2018 15:48:25.017","2156.4026354625521","4.0848854352917634","45.529034744372829"
"05/01/2018 15:48:26.007","505.1168007671132","0.5548822893081895","45.511269230747423"
"05/01/2018 15:48:27.012","2250.8163313792838","2.9777074866819575","45.516640470716318"
"05/01/2018 15:48:28.017","244.78307495920197","3.0213445514113757","45.513280631395354"
"05/01/2018 15:48:29.007","1282.9966739484676","1.5418761213570997","45.518472079541176"
"05/01/2018 15:48:30.012","3020.0872452821163","1.1716834071570759","45.515696575286732"
"05/01/2018 15:48:31.017","811.00930509089881","3.2104776603885443","45.518281041998016"
"05/01/2018 15:48:32.006","1706.2624305322993","1.1481582129569068","45.517887767757728"
"05/01/2018 15:48:33.011","4396.3670060019522","3.5024361060753462","45.513089617135257"
"05/01/2018 15:48:34.016","1090.7537063860664","3.2968048963073704","45.517719198371687"
"05/01/2018 15:48:35.006","2599.3425296475616","1.6402869267110431","45.527607655508348"
"05/01/2018 15:48:36.011","7563.2403465840925","2.1358385431770377","45.521483557653028"
"05/01/2018 15:48:37.016","1330.454386295278","3.2109014478118425","45.524483813327848"
"05/01/2018 15:48:38.006","2526.7364309626837","2.5222242394466243","45.496481504639725"
"05/01/2018 15:48:39.010","396.0706497769674","2.9139955438910015","45.47420999628357"
"05/01/2018 15:48:40.015","2431.0707380207964","9.4294157369517624","45.493773404856626"
"05/01/2018 15:48:41.005","9908.1350289272432","1.2580284618030291","45.488233618784754"
"05/01/2018 15:48:42.010","170.15977559909123","3.5039056117458278","45.498616491793328"
"05/01/2018 15:48:43.015","3411.2016216730294","2.3363657351202716","45.498178257955743"
"05/01/2018 15:48:44.005","1752.7378922526693","2.3310899786305628","45.510505127140902"
"05/01/2018 15:48:45.010","21026.563344082551","3.0123500330736075","45.535080192036716"
"05/01/2018 15:48:46.015","3211.1708845900512","2.8223015758895298","45.53597915115207"
"05/01/2018 15:48:47.005","4420.2908284883797","1.748465148377909","45.521708309073396"
"05/01/2018 15:48:48.010","1110.5131109366043","2.8256763407556562","45.521292543392924"
"05/01/2018 15:48:49.015","1785.2412850471035","1.6539720635472821","45.520910491589667"
"05/01/2018 15:48:50.005","13946.986642698672","1.4383878982856979","45.511797360496544"
"05/01/2018 15:48:51.009","2450.9337833156033","2.2391161594123687","45.52445009945064"
"05/01/2018 15:48:52.014","170.16301222049552","2.335782621069582","45.526450254378481"
"05/01/2018 15:48:53.004","3698.6356066399399","2.6225717830637096","45.529394328018974"
"05/01/2018 15:48:54.009","2410.338988753022","2.5221827243450679","45.513224449361026"
"05/01/2018 15:48:55.014","4800.359437425258","2.7250236187156163","45.506785727456858"
"05/01/2018 15:48:56.019","3390.4702494502417","3.3726680035377821","45.506560976036489"
"05/01/2018 15:48:57.008","5410.5395248428986","4.3077907783020013","45.526326667872802"
"05/01/2018 15:48:58.013","4290.8732156623091","3.8912001197304646","45.545227091187897"
"05/01/2018 15:48:59.018","2877.7805055199278","2.8242549067625355","45.506246351987642"
"05/01/2018 15:49:00.008","6920.3846206898461","0","45.507763336763659"
"05/01/2018 15:49:01.013","2779.1660803538798","2.9250081941782469","45.509291543976701"
"05/01/2018 15:49:02.018","3504.3343653486368","1.7365173748278728","45.504043913796558"
"05/01/2018 15:49:03.008","5085.39951262061","2.4321739559992284","45.519460934568073"
"05/01/2018 15:49:04.013","1785.3276386211057","1.7465602752078424","45.523888255824311"
"05/01/2018 15:49:05.018","335.34876640830748","2.5306510985118047","45.522202724945316"
"05/01/2018 15:49:06.007","1658.8035737191999","0.25937691754551739","45.538159097902984"
"05/01/2018 15:49:07.009","0","2.7243603659389271","45.529001030495628"
"05/01/2018 15:49:08.014","2969.9793805127606","1.2143067221912607","45.529113417847341"
"05/01/2018 15:49:09.018","947.80566573562623","2.5794771035553166","45.533731776646739"
"05/01/2018 15:49:10.008","2286.836416914859","0.17487656217708425","45.532203546150633"
"05/01/2018 15:49:11.013","1827.04069972506","2.9176861236460017","45.530551729148847"
"05/01/2018 15:49:12.018","170.17346272442509","1.9408192632959564","45.533967750504139"
"05/01/2018 15:49:13.008","3402.4752174476762","1.6405353419432056","45.534372270464516"
"05/01/2018 15:49:14.013","1334.5207462384806","2.3296206237200856","45.533147441580226"
"05/01/2018 15:49:15.018","1516.6369649134012","2.7180630453292776","45.536833150670127"
"05/01/2018 15:49:16.007","705.29909439749326","0.13860415101092372","45.537080346964551"
"05/01/2018 15:49:17.012","897.76455844754832","4.0660307743634716","45.542350445301821"
"05/01/2018 15:49:18.016","1805.7452148860366","1.3300782173511605","45.534743076547691"
"05/01/2018 15:49:19.006","761.72012800000005","1.737993251570924","45.536327489078118"
"05/01/2018 15:49:20.011","4046.086196720777","3.1137009389076598","45.538069201991441"
"05/01/2018 15:49:21.016","1505.4798279212991","2.7319342615569453","45.579746818537764"
"05/01/2018 15:49:22.006","172.74908807827342","0.062098906677376942","45.542642624476606"
"05/01/2018 15:49:23.011","3606.521432313803","2.3292221081643527","45.547744153427836"
"05/01/2018 15:49:24.016","1090.626852434053","1.8504196439250942","45.543676415817735"
"05/01/2018 15:49:25.006","1668.9381373365529","0.65226725126407148","45.543013430559775"
"05/01/2018 15:49:26.011","125.3870881574732","2.8185010586283865","45.542687560790846"
"05/01/2018 15:49:27.016","1706.603330204824","2.4334598338917712","45.549721863481615"
"05/01/2018 15:49:28.005","2115.4233259927023","0.55526404743080349","45.548609398665981"
"05/01/2018 15:49:29.010","26985.330315065039","3.4080519634561823","45.564880418955553"
"05/01/2018 15:49:30.015","2358.3855445061904","2.2396220228603325","45.570397713587248"
"05/01/2018 15:49:31.005","3291.9177239497803","1.5242775274930676","45.559879985069827"
"05/01/2018 15:49:32.010","2944.9784223731581","2.9037242075581338","45.561779021649109"
"05/01/2018 15:49:33.015","3007.4060839368167","2.3292707077964825","45.557407882427192"
"05/01/2018 15:49:34.004","2858.827812516206","0.75260258475922104","45.561453151880173"
"05/01/2018 15:49:35.009","294.58303772748604","2.2323837858650331","45.561464397600261"
"05/01/2018 15:49:36.014","1389.2667084254449","3.1063538137003799","45.570588751130408"
"05/01/2018 15:49:37.004","201.01147823592527","0.96237743134771625","45.56249818894139"
"05/01/2018 15:49:38.009","5268.9638117854038","3.1752518084155579","45.52646150009857"
"05/01/2018 15:49:39.013","1090.9312921991632","1.6294701935008926","45.513157021606609"
"05/01/2018 15:49:40.018","3125.7515612172997","2.4290224430341012","45.48716611356641"
"05/01/2018 15:49:41.008","1888.1000377923738","0.65510759249172157","45.492559821692424"
"05/01/2018 15:49:42.013","1913.6463178420963","2.3335375669634728","45.503324746504269"
"05/01/2018 15:49:43.018","2022.1787732390699","2.1351371120267748","45.487806630667258"
"05/01/2018 15:49:44.008","3806.8279998366793","0.15338461510483459","45.488379696730611"
"05/01/2018 15:49:45.014","734.98212967417919","3.4899486709154992","45.490334915344214"
"05/01/2018 15:49:46.004","1585.0661404685302","0","45.489930395383837"
"05/01/2018 15:49:47.008","0","3.4967209804553812","45.494885846389202"
"05/01/2018 15:49:48.013","1806.1379755669909","1.2111887852875536","45.496829842565774"
"05/01/2018 15:49:49.017","1728.4913906878078","4.2798299690792296","45.49545893573562"
"05/01/2018 15:49:50.007","1582.1310038849276","0.25261538862549893","45.496560154831165"
"05/01/2018 15:49:51.012","3276.1137669387595","2.7179374597327999","45.517752912248895"
"05/01/2018 15:49:52.017","1594.2471197103202","1.7465407194610871","45.504257419496838"
"05/01/2018 15:49:53.007","5778.5680823636094","2.9230448909601359","45.512628891857489"
"05/01/2018 15:49:54.012","2466.985447360576","2.4281291389130266","45.508875778296236"
"05/01/2018 15:49:55.017","1114.5737015091258","3.2057293802101317","45.509033101962189"
"05/01/2018 15:49:56.006","705.14169222510407","2.2324504817239466","45.527787447331427"
"05/01/2018 15:49:57.011","1012.0540258961042","5.3453499474816262","45.530180899782614"
"05/01/2018 15:49:58.016","1216.09108701028","1.0664600966644899","45.521202647481395"
"05/01/2018 15:49:59.006","1054.6844618935579","1.9364434612415327","45.518831663187321"
"05/01/2018 15:50:00.011","1596.5042532431351","2.8000067682299234","45.524045579490263"
"05/01/2018 15:50:01.016","2486.9317682852766","3.8846771730508212","45.532270973905057"
"05/01/2018 15:50:02.005","1065.8658407965386","2.2257241511625003","45.543137040348526"
"05/01/2018 15:50:03.010","2461.8879219854284","4.8629278609693021","45.568206521116245"
"05/01/2018 15:50:04.015","3049.1551976999658","2.8166151954435281","45.549148774135197"
"05/01/2018 15:50:05.005","1095.2947572421222","1.1287711295360214","45.576330797182472"
"05/01/2018 15:50:06.010","8647.9776385896294","2.7189537098073702","45.560610398082204"
"05/01/2018 15:50:07.014","215.00777816677066","2.0147411636333712","45.555093080167445"
"05/01/2018 15:50:08.004","3937.7895624447119","3.6892584257310124","45.575701525801719"
"05/01/2018 15:50:09.009","1957.9755264685054","4.7358187678633197","45.579106301436923"
"05/01/2018 15:50:10.014","1558.3353774651316","3.1137298623954868","45.631683698303924"
"05/01/2018 15:50:11.019","2402.9697835862466","4.1903141820216705","45.665057223677877"
"05/01/2018 15:50:12.008","1583.6026527421254","2.4933310803791242","45.653112429579046"
"05/01/2018 15:50:13.013","2136.2593857694351","3.3702055698277111","45.65604525749945"
"05/01/2018 15:50:14.018","2217.127218331148","5.833298421358446","44.997473933034918"
"05/01/2018 15:50:15.007","1689.1334140696335","4.9929267225019336","42.623558510705728"
"05/01/2018 15:50:16.012","3113.8174323065505","7.968368267957171","42.618310903808641"
"05/01/2018 15:50:17.017","2021.0485002233606","2.6278130137520006","42.613141923819938"
"05/01/2018 15:50:18.007","1707.40264677402","1.0427020053282776","42.573835314850747"
"05/01/2018 15:50:19.012","2416.2253979796533","4.0807138651921431","42.532146475867407"
"05/01/2018 15:50:20.017","1155.321060716276","13.412894506628948","44.404537264351859"
"05/01/2018 15:50:21.007","3193.3589855136834","26.896325989622905","44.573056824638755"
"05/01/2018 15:50:22.012","1803.9490143975395","23.527801014097449","44.689886701453915"
"05/01/2018 15:50:23.017","2657.0316006293497","50.340687708423751","44.931434757293069"
"05/01/2018 15:50:24.006","1812.6906142774053","50.459881332355806","44.917085265022955"
"05/01/2018 15:50:25.012","1217.5216071699224","30.26114329761046","44.764398491188047"
"05/01/2018 15:50:26.017","18365.389582694777","23.814155198116037","44.789524153990094"
"05/01/2018 15:50:27.006","20996.527202950139","25.021863940172462","44.861417739852662"
"05/01/2018 15:50:28.011","21879.531862735112","24.981509223496843","44.870249937491089"
"05/01/2018 15:50:29.016","18337.731345765642","12.734323830055105","44.86426067186153"
"05/01/2018 15:50:30.006","21572.83778417845","13.87289169978747","44.77014053724011"
"05/01/2018 15:50:31.011","21815.214095934745","11.569559104538596","44.755543825392508"
"05/01/2018 15:50:32.016","82973.563492074274","22.354914520324986","44.835865065650047"
"05/01/2018 15:50:33.006","24387.846043001617","16.280498462789328","44.889015528580408"
"05/01/2018 15:50:34.011","19626.187366609836","13.023782581996024","44.883093690705273"
"05/01/2018 15:50:35.016","26132.979573136927","11.1771101623789","44.806244630554282"
"05/01/2018 15:50:36.006","22053.312604178078","6.4539591149625153","44.823010066715767"
"05/01/2018 15:50:37.010","13403.763415164496","6.8769910204257156","44.804559099675281"
"05/01/2018 15:50:38.015","16380.235602907947","8.3673519342592044","44.792726669645106"
"05/01/2018 15:50:39.005","11155.960421899374","5.1921833173279026","44.780939175929163"
"05/01/2018 15:50:40.010","21495.877272922455","6.9848385245889428","44.722743342798843"
"05/01/2018 15:50:41.015","17109.073821221278","5.2509463477544376","44.720383604224864"
"05/01/2018 15:50:42.005","19609.022363311258","10.127373562139097","44.63406185261767"
"05/01/2018 15:50:43.010","19082.88854720991","21.168983909953386","44.748262326407307"
"05/01/2018 15:50:44.014","15854.259680159734","14.168638663940413","44.728653958236954"
"05/01/2018 15:50:45.004","21877.991077698854","9.1116607486761545","44.666682543388262"
"05/01/2018 15:50:46.009","14568.29459523426","7.6810829561735794","44.6614461589282"
"05/01/2018 15:50:47.014","13618.24561018342","7.6856668729408","44.658400943656076"
"05/01/2018 15:50:48.018","13422.701760337499","9.6899764973834568","44.770151759677134"
"05/01/2018 15:50:49.008","8053.424536218411","3.1219876660868673","44.760375666609121"
"05/01/2018 15:50:50.013","2118.8988083946679","2.9042846940067313","44.74318324233014"
"05/01/2018 15:50:51.017","15861.77480319498","4.2506646811670485","44.752768297854992"
"05/01/2018 15:50:52.007","4542.4298003409613","2.3001476820666","44.743969837376838"
"05/01/2018 15:50:53.012","2775.3261541145371","1.9476011803486681","44.740486388267129"
"05/01/2018 15:50:54.017","2039.794111517675","3.7046850873895476","44.720653291959465"
"05/01/2018 15:50:55.007","1582.0114183189648","0.75346491423912143","44.717338412235804"
"05/01/2018 15:50:56.012","819.96389921910622","3.7940186316595681","44.717282230201477"
"05/01/2018 15:50:57.016","1012.3015987820977","1.7257876855124699","44.709034344346506"
"05/01/2018 15:50:58.006","3603.4684647456288","0.75263266361711434","44.70868600642045"
"05/01/2018 15:50:59.010","1880.2804149190501","5.7583483707099203","44.785624962482977"
"05/01/2018 15:51:00.015","3383.402267504438","2.9173090592605977","44.760566704152282"
"05/01/2018 15:51:01.005","7534.3346707998016","0","44.766679579570585"
"05/01/2018 15:51:02.010","21913.369391019762","6.4153334704618032","44.766466073870305"
"05/01/2018 15:51:03.015","3411.0829801444347","3.9929383086110826","44.764263635679207"
"05/01/2018 15:51:04.005","2834.8413913041559","5.18804553592771","44.797153990901343"
"05/01/2018 15:51:05.010","1155.3107009225166","2.5306704968756866","44.742374179126315"
"05/01/2018 15:51:06.015","772.23783212684282","3.3033776854721641","44.7492062218369"
"05/01/2018 15:51:07.004","705.17301140870075","0.057494901381238694","44.721810693089346"
"05/01/2018 15:51:08.009","1679.7336969428864","4.2798585444422947","44.865968670897644"
"05/01/2018 15:51:09.014","2839.0756356456673","2.3336833528311951","44.78020878619985"
"05/01/2018 15:51:10.004","778.9148170544654","3.117338732449082","44.804222007469328"
"05/01/2018 15:51:11.009","1505.6377386771769","8.2610849468270011","44.863755010269522"
"05/01/2018 15:51:12.014","864.90305895180893","8.7332929248292395","44.936075607532658"
"05/01/2018 15:51:13.018","2657.6281242151749","1.9207420070030512","44.922962166583858"
"05/01/2018 15:51:14.008","8059.8310321173194","2.0091662418357914","44.922254221728593"
"05/01/2018 15:51:15.013","2850.9535430398523","3.3080829842354165","44.838078726278169"
"05/01/2018 15:51:16.017","694.85598064091357","2.3949004411134789","44.837640492440585"
"05/01/2018 15:51:17.007","705.376751260687","0.71965529145164853","44.814346438463396"
"05/01/2018 15:51:18.012","694.60919300661703","1.9435906131901604","44.817020801086215"
"05/01/2018 15:51:19.017","2458.6083269080405","1.2210660574746734","44.808975198494501"
"05/01/2018 15:51:20.007","1570.1087540943081","1.0354432333973596","44.801334115863156"
"05/01/2018 15:51:21.012","1859.9772123065934","1.8438166109190357","44.807548109630019"
"05/01/2018 15:51:22.017","1678.7340324356519","2.82216619361223","44.800086818821747"
"05/01/2018 15:51:23.006","2825.6225739046349","0.026275424252097945","44.800513830222307"
"05/01/2018 15:51:24.011","1424.8603606173785","2.441837857436957","44.785422702502792"
"05/01/2018 15:51:25.016","1558.8928317076272","1.0372891317280142","44.784703535210504"
"05/01/2018 15:51:26.006","3068.8345888540885","0.62913755377543845","44.786276702020849"
"05/01/2018 15:51:27.010","1707.2690481064094","1.8118839774660556","44.790692800840063"
"05/01/2018 15:51:28.015","1389.1957360396711","1.7505690389285067","44.789816309881822"
"05/01/2018 15:51:29.005","402.07286249455177","0","44.789153347906925"
"05/01/2018 15:51:30.012","1555.6405775337764","2.407018273741246","44.792468227630586"
"05/01/2018 15:51:31.016","2184.4672677202366","1.6008999162750448","44.790355685351038"
"05/01/2018 15:51:32.020","4120.7632184558015","0.44073889299460767","44.78704080562737"
"05/01/2018 15:51:33.005","3146.9570934992703","1.0623964799424401","44.800356506556355"
"05/01/2018 15:51:34.010","1785.7740936698572","1.8205630041593923","44.803592736088575"
"05/01/2018 15:51:35.015","863.80494692656146","1.8438851716638172","44.803435412422623"
"05/01/2018 15:51:36.005","3134.9978806744102","0.9424256632850625","44.821493081939757"
"05/01/2018 15:51:37.010","2518.5917550279091","0.97580581522987986","44.811986676606345"
"05/01/2018 15:51:38.015","2618.866037654851","2.2477931615570101","44.814975709844141"
"05/01/2018 15:51:39.004","2381.223729896476","0.057918972236781219","44.804334371537976"
"05/01/2018 15:51:40.009","1041.9426694975477","2.1355558965656662","44.805222084933241"
"05/01/2018 15:51:41.014","1087.9587690961202","1.4332297034608921","44.806255876274378"
"05/01/2018 15:51:42.019","3394.5109115588584","0.77477791089805015","44.801659985632092"
"05/01/2018 15:51:43.009","3272.376828946657","2.0278083087079346","44.808548210377005"
"05/01/2018 15:51:44.014","2786.2843373205883","2.822195204131972","44.809638183752455"
"05/01/2018 15:51:45.018","917.82006603250954","2.3005982443389694","44.808222340608069"
"05/01/2018 15:51:46.008","914.28032543399297","0.848567285642432","44.805154657178825"
"05/01/2018 15:51:47.013","694.28374688121153","3.9323928229118676","44.823706765850943"
"05/01/2018 15:51:48.018","694.49860144287084","3.4162883974249381","44.821582977851286"
"05/01/2018 15:51:49.008","3270.3643396588186","0.35125107495942443","44.819110875208658"
"05/01/2018 15:51:50.013","294.56654719904174","2.1361207630567924","44.808244808765188"
"05/01/2018 15:51:51.018","116.42450854813492","2.3382413714286177","44.826673284365484"
"05/01/2018 15:51:52.008","2288.3179839764907","1.0425420438681554","44.819279421311634"
"05/01/2018 15:51:53.013","14955.190702034948","1.8445494028889287","44.817223084349472"
"05/01/2018 15:51:54.017","1890.7926169628981","2.4285566150375693","44.811492260734433"
"05/01/2018 15:51:55.007","1582.4916157829905","0.52585004103261612","44.808121198976444"
"05/01/2018 15:51:56.012","1016.0354009907581","2.332293509855532","44.827988009161309"
"05/01/2018 15:51:57.017","1097.6238516130068","5.6382469516897737","44.82989829146068"
"05/01/2018 15:51:58.007","996.08923198556261","0.65397344303101956","44.823807884199503"
"05/01/2018 15:51:59.012","1858.9739571515183","1.7465309415847896","44.818919837665497"
"05/01/2018 15:52:00.016","1228.0060315364901","3.9838527421031333","44.824234895600064"
"05/01/2018 15:52:01.006","409.12497072569653","11.707601994182959","44.995698506244388"
"05/01/2018 15:52:02.011","2367.7474137931035","3.291289992952473","44.898128636390467"
"05/01/2018 15:52:03.016","3083.0700620949224","1.3577391269560146","44.909017194274121"
"05/01/2018 15:52:04.006","2390.2318229843395","4.1053361722659387","44.955301900616682"
"05/01/2018 15:52:05.011","3857.023036661165","2.0447630182323318","44.955425510405426"
